# mH coupling width(GeV)
450	0.691064298153	4.5
450	1.20489752293	11.25
450	1.78823530674	22.5
500	0.603864014149	5.0
500	0.975059866905	12.5
500	1.51269459724	25.0
550	0.564134538174	5.5
550	0.884335875511	13.75
550	1.31313037872	27.5
600	0.53009802103	6.0
600	0.875676035881	15.0
600	1.3020195961	30.0
650	0.525523364544	6.5
650	0.869109153748	16.25
650	1.15252792835	32.5
700	0.497060745955	7.0
700	0.798553824425	17.5
700	1.14643859863	35.0
750	0.494547843933	7.5
750	0.794665277004	18.75
750	1.1415579319	37.5
